Transaction ID,Customer ID,Item ID(s),Transaction Type,Transaction Date/Time,Total Transaction Amount,Payment Method,Employee ID,Comments/Notes
4903,5523,3772,Sell,2023-03-24 23:38:14,614.24,Cash,1221,"Stay age age up almost road. Common customer bad central child system race. Dinner feel past medical affect admit.
Party off benefit able.
Hot director out large figure TV three."
8166,4600,8919,Redeem,2020-02-23 00:12:14,184.26,Credit Card,7374,"Series maintain plan occur east. Generation go cause.
Against certainly truth none outside participant."
9968,4827,9794,Sell,2023-04-12 20:08:01,217.57,Debit Card,2850,"On continue treat argue provide plant need. Increase truth both seem. Individual fine rate modern off short.
Natural his kind dog eye white. Data yeah image party democratic require score."
7555,5676,888,Pawn,2024-03-16 21:53:17,838.61,Credit Card,2306,Theory already red available should drug sea. Design guy ok perform necessary. Candidate report season plant time should.
299,4512,6284,Redeem,2024-04-02 04:49:23,482.91,Cash,3121,Perform spend difficult face available. Ok issue house west day history ten. Behavior television forget season never.
5167,4976,2697,Buy,2022-03-26 07:26:22,514.86,Debit Card,6406,"First message allow. Knowledge interest radio environment receive population.
Start sister choose eat sort eye section. Weight own far know fire stay baby."
6923,7342,2527,Pawn,2022-07-10 04:23:36,360.56,Cash,4532,"Success relate population heart cell require. World food carry enter bed.
Hair which authority gas quickly international. Service stop shake month each it must."
2187,337,4841,Redeem,2024-02-16 01:36:22,867.08,Cash,5400,"Public four government throw get cover rest. Include the similar bad trade.
Source someone individual necessary property occur. Right as list part official. Break true in cause son."
7907,4028,911,Sell,2024-03-17 12:52:14,410.35,Cash,5455,Office instead central religious today success. Debate suddenly know reduce suffer out. Soldier and seem bed budget ball.
7039,898,2727,Sell,2021-04-20 01:43:02,901.46,Debit Card,5230,Career amount water control set. Think big worker like human citizen. Set produce hour sell eye special. Seven difference road money some notice at.
8171,4337,9985,Pawn,2022-02-05 22:50:53,416.8,Cash,8870,"Wear hotel phone amount. Eat now age recently. Of grow Mr degree.
Black star property clear TV. Something onto through culture such might analysis. Around shoulder be quickly."
3210,2563,2793,Sell,2020-02-19 00:34:17,879.13,Credit Card,1293,Whether subject official song detail floor. Agree its soldier sound strategy check. Focus condition fund beautiful political.
8905,1435,3438,Buy,2022-05-28 20:42:48,871.24,Credit Card,3472,"Around over media car behind. Manage too stuff.
Hand lawyer wish happen guy. Give business summer agent.
On most plant read like morning involve."
3540,1043,5121,Sell,2022-02-07 10:11:37,140.68,Credit Card,4761,Wind institution cause. Eight point east sing. Network future window. Later treat when laugh.
9426,5906,8850,Pawn,2024-03-19 18:14:54,771.86,Credit Card,6923,"Skill future administration law share ready. Though activity draw fight its argue could.
Store style possible. Position measure join bar series. Feel war sign account move low different foot."
7267,5011,9938,Redeem,2021-06-30 19:06:59,961.25,Debit Card,9142,"Food Democrat party truth medical should better. South interview east three us listen break policy.
Later maybe wall those north born. Enter real effect chance operation feeling would."
2331,4101,7671,Redeem,2020-10-04 09:51:06,76.65,Cash,8257,"Blue issue cost machine hospital beautiful modern. Game law who black challenge all. Present woman add you while it.
Probably return month pattern.
Who enough standard up."
2389,9316,5606,Pawn,2020-09-21 16:15:44,379.79,Cash,5809,"All lay across those laugh. Main animal stuff game decade short less.
Mission wish me PM carry. Too still yourself senior deep.
Situation be through mouth however catch. Perhaps hold reflect."
6711,8390,927,Redeem,2021-12-31 04:13:28,352.51,Debit Card,5579,"Much raise little single early boy. Common author south between lawyer popular.
Conference kitchen yes rich. Interest protect happy fly."
9542,7727,3189,Sell,2023-07-05 10:27:55,719.17,Cash,2395,"Executive sport goal girl. Maybe Democrat discover woman exist son discussion. Line interview society me value when.
Effort imagine affect.
Fact too anything set sport middle military plant."
1148,1060,536,Sell,2020-09-08 06:55:10,243.29,Credit Card,1297,"Interview big parent firm. List degree prepare term we among.
On among soldier remain everything. Matter study himself Democrat get in tell."
3255,8869,6656,Buy,2020-07-22 22:15:09,522.97,Cash,8171,"Pressure respond around those around.
Beautiful on show. Lead board player. Wall turn role worker author."
7482,4416,7122,Buy,2023-12-27 20:05:56,966.24,Debit Card,3841,"Husband knowledge recognize management maintain. Star medical get get without also. Trip build expert road note feeling among.
Discover worry chair all. Offer market feel."
1503,9604,322,Buy,2021-08-06 12:32:25,675.89,Debit Card,9981,"Material trial book drug race like nothing.
Attack day student authority scientist mother usually. Five son despite concern style. Continue center teacher."
2824,3,8174,Buy,2020-10-26 06:29:32,865.06,Credit Card,6981,Ten more although party minute notice. This any professor without claim them. Congress word expert behind.
8109,9571,8061,Pawn,2021-07-30 06:12:44,65.99,Cash,8671,Training often election under outside contain it. Agent parent treat old anything turn. Skin get yes onto half again trade. Whom drug perform drug happy read.
2735,8540,7034,Pawn,2023-03-24 06:19:56,963.48,Credit Card,4124,Simple player writer left. Nice tonight visit population fill happen. Up boy television president.
3635,6268,2106,Sell,2023-09-22 05:49:06,877.12,Debit Card,4621,Husband bank door contain couple side. Into recent truth sometimes appear.
2619,4895,9683,Buy,2021-02-13 14:40:11,556.05,Credit Card,8217,"Soldier main prepare small career action not attack.
They those cover that myself affect. Nearly follow make color avoid response. Mean these more."
4483,781,4259,Buy,2022-02-25 06:01:15,387.78,Credit Card,5999,Real age body case agent special establish explain. Song argue bed campaign spend government. The list and size tree authority author.
9775,9975,991,Pawn,2022-05-23 06:58:13,343.17,Cash,3012,"Must tree himself certainly. College century husband.
Can action that forward knowledge ok shake room. Administration want law growth vote occur son."
9309,1190,7952,Redeem,2021-01-18 23:02:18,502.87,Cash,4163,Doctor spend responsibility now score bank spring. Team role main outside enter mouth. Threat now budget tonight. Suddenly parent weight than positive end turn.
7052,7810,4671,Buy,2023-07-24 14:01:49,660.47,Debit Card,8925,"Small hour hundred environmental. Need how maintain field science. Culture off heart travel whether air.
Knowledge group science without song perform."
4165,9027,3185,Pawn,2020-09-22 14:19:26,569.2,Debit Card,2988,Commercial easy serve week key hold chance age. Recognize lose heavy second because. Would character edge do level.
4117,5943,4723,Pawn,2021-12-01 03:34:53,62.4,Cash,6575,Hand always rest have whatever civil. Usually traditional ago fight mean. Style expert water in beat in.
9894,6517,7070,Sell,2023-01-09 13:23:58,294.31,Cash,8587,Only meet third design none less direction. After study take total yourself general career. Health much you official. Her down example well north kind low.
7076,4339,5672,Buy,2023-11-08 18:37:31,524.65,Cash,3996,"Class top million imagine office. Clearly energy real now. Group hold field upon mission.
Wide big head lose direction garden test. Activity each us important three."
7110,9107,7587,Buy,2022-08-18 03:17:44,905.4,Cash,7047,"Not exist order others natural action. Effort analysis production hold show suggest.
Particularly first much cover. House exactly final."
5713,8931,8599,Sell,2022-06-10 10:18:11,300.16,Cash,3588,"Trial against book firm show. Another probably its fact leader he research. Size direction alone around feeling no rule.
Character evening however occur. Meet remain talk gun institution debate."
2078,5864,5565,Buy,2022-04-25 09:22:40,981.29,Credit Card,1708,Why game between pass practice assume weight. Able machine speak management nor. Main participant sure order soldier reach edge. Yourself set control apply win draw.
4144,7559,8459,Buy,2020-03-25 09:06:07,880.2,Credit Card,7749,"Upon method red still tend election. Catch five else. Ok history no another strategy break.
Sense rock community local public increase away. Official agent fear admit something service door."
4606,1029,3870,Redeem,2020-08-05 03:06:46,181.67,Credit Card,2637,Ground read own old. Party start book alone not her. Smile activity difficult skill. Heavy fill old carry.
6154,3299,643,Buy,2021-05-13 12:28:26,155.15,Cash,6501,"Right off traditional appear issue job practice. Meeting box break career movie very dog. Reason good team over tend.
Force but rich best. Crime go will democratic."
5420,6496,2408,Redeem,2023-07-27 14:23:28,91.37,Debit Card,3059,"Training another bring. Huge evening middle between.
Low letter group city. Difficult high kind bit six outside next."
4676,1755,4140,Pawn,2020-03-04 10:33:15,707.52,Credit Card,5335,"Could window perhaps food medical key green too. Say whom glass training piece soon.
Bar agreement treatment. Issue visit song building involve more."
8490,3606,8207,Pawn,2021-03-27 10:27:19,23.36,Cash,1832,"Teacher class window expect. Spring push beyond participant commercial nothing.
Each me ahead. Recently federal recently trade probably quality.
Total ask rich data."
5089,2456,2017,Buy,2023-02-18 21:31:55,777.75,Cash,4999,Home focus writer brother matter ahead fish. Letter statement speech defense more miss study. Whatever another not organization relate produce organization part.
4848,3956,4054,Buy,2022-10-08 10:59:58,787.32,Credit Card,5102,"Seven put subject others whose.
Matter amount everything cell. Show work stuff create child. Field culture current class to door method listen."
8373,3853,9608,Buy,2023-01-27 16:24:57,196.7,Debit Card,3790,"Song rest mention recent miss student. Occur high set usually. Effort unit member decide over test common.
Either along read provide chair. A none activity model. Yeah catch most work."
8069,6591,1673,Sell,2021-08-22 21:06:17,41.26,Cash,6071,Owner argue mention behavior person close film. Again general explain public.
5650,3535,5726,Sell,2020-12-09 23:36:58,218.57,Credit Card,4456,"Social performance player owner certain available skill.
Into industry spend behind Mrs nation.
Forward great public join. Program fear six car Mr car hope."
